numero_pedido,fecha_pedido,fecha_vencimiento,monto_neto,codigo_cliente,nombre_cliente,direccion_cliente,ciudad_cliente,codigo_articulo,descripcion_articulo,cantidad_pedida,precio_unitario,prioridad
2000000241,8/12/2025 9:27,9/11/2025 9:27,266.45,506048140,"ACEROOIL FUEL AND PARTS, C.A","AV. NORTE SUR 70 CC HALCÓN NIVEL S/N LOCAL NRO. 5 URB. CASTILLITO, MUNICIPIO SAN DIEGO",VALENCIA,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"100,000","11,000,000",Baja
2000000241,8/12/2025 9:27,9/11/2025 9:27,266.45,506048140,"ACEROOIL FUEL AND PARTS, C.A","AV. NORTE SUR 70 CC HALCÓN NIVEL S/N LOCAL NRO. 5 URB. CASTILLITO, MUNICIPIO SAN DIEGO",VALENCIA,GHYA016R                      ,"HYUNDAI XTEER 4T 5000 MOTO 20W50 API SL, JASO MA/MA2 ( CAJA 12 X 1 LT )","100,000","7,300,000",Baja
2000000243,8/12/2025 9:56,9/11/2025 9:56,580.00,411214230,"NAUTICA JP, C.A","CALLE LA CASCADA LOCAL NRO 14 SECTOR MANANTIAL, PUEBLO DE SAN DIEGO, MUNICIPIO SAN DIEGO VALENCIA CARABOBO",VALENCIA,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","500,000","11,600,000",Baja
2000000244,8/12/2025 9:58,9/11/2025 9:58,670.00,500906161,"MULTIMARCA RS, C.A",AV BOLIVAR SUR LOCAL SANTA ISABEL NRO 90-58 NRO 4 SECTOR LAS FERIAS VALENCIA CARABOBO ZONA POSTAL 2001,VALENCIA,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"300,000","11,000,000",Baja
2000000244,8/12/2025 9:58,9/11/2025 9:58,670.00,500906161,"MULTIMARCA RS, C.A",AV BOLIVAR SUR LOCAL SANTA ISABEL NRO 90-58 NRO 4 SECTOR LAS FERIAS VALENCIA CARABOBO ZONA POSTAL 2001,VALENCIA,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
2000000244,8/12/2025 9:58,9/11/2025 9:58,670.00,500906161,"MULTIMARCA RS, C.A",AV BOLIVAR SUR LOCAL SANTA ISABEL NRO 90-58 NRO 4 SECTOR LAS FERIAS VALENCIA CARABOBO ZONA POSTAL 2001,VALENCIA,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","200,000","10,900,000",Baja
2000000246,8/12/2025 10:06,9/11/2025 10:06,463.00,409908453,"EL PAPA DE LOS HELADOS, C.A","CALLE LAS FLORES CASA NRO.62 SECTOR SANTA EDUVIGES, EL PLAYON OCUMARE DE LA COSTA ARAGUA",ARAGUA,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"100,000","11,500,000",Baja
2000000246,8/12/2025 10:06,9/11/2025 10:06,463.00,409908453,"EL PAPA DE LOS HELADOS, C.A","CALLE LAS FLORES CASA NRO.62 SECTOR SANTA EDUVIGES, EL PLAYON OCUMARE DE LA COSTA ARAGUA",ARAGUA,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","300,000","11,600,000",Baja
2000000247,8/12/2025 10:08,9/11/2025 10:08,148.00,75825250,"REPRESENTACIONES JOLIFILTER, C.A",CALLE PADRE FAJARDO CC STA CRUZ NIVEL PB LOCAL 3-A SECTOR CENTRO DE SANTA CRUZ EDO ARAGUA SANTA CRUZ ARAGUA  ZONA POSTAL  2123,SANTA CRUZ ARAGUA,GMOA041R                      ,"MOBIL SUPER 3000 X4 5W40 API SP, ACEA A3 /B4, MB229.5, PORSCHE A40 ( CAJA 12X0.95LT)","100,000","14,800,000",Baja
2000000333,9/1/2025 9:35,9/16/2025 9:35,310.00,316058352,"SUPER SUMINISTROS DAVIS, C.A.","CTRA NACIONAL SAN JOAQUIN-GUACARA LOCAL PARCELA 5 SECTOR GRANJAS LA CONSOLACION II, FUNDO LA BEGONA SAN JOAQUIN EDO CARABOBO",SAN JOAQUIN,GMOB022R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (PAILA 18.9 LT)","200,000","15,500,000",Baja
2000000249,8/18/2025 12:40,9/17/2025 12:40,348.00,310060304,VENEYAMA C.A.,CARRETERA NACIONAL MORON CORO NRO 01 SECTOR CENTRO TUCACAS EDO FALCON,FALCON,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","300,000","11,600,000",Baja
2000000250,8/18/2025 12:45,9/17/2025 12:45,232.00,500607326,"MULTIREPUESTOS R&A, C.A.",AV SILVA CRUCE CON CALLE LIBERTAD CASA NRO S/N SECTOR CASCO CENTRAL TUCACAS FALCON  ZONA POSTAL  2054,VALENCIA,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","200,000","11,600,000",Baja
2000000251,8/18/2025 12:48,9/17/2025 12:48,464.00,210134634,INVERSIONES JULIANO CALDERA F.C,CARRETERA NACIONAL MORON CORO EDIFICIO EL PORVENIR LOCAL 2 TUCACAS EDO FALCON,TUCACAS,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","400,000","11,600,000",Baja
2000000252,8/18/2025 12:50,9/17/2025 12:50,121.00,411797790,"AUTO PARTES TOYODA, C.A.",CALLE CARABOBO CON RONDON LOCAL NRO. 31 SECTOR CASCO CENTRAL PUERTO CABELLO CARABOBO,PUERTO CABELLO,GMOA024R                      ,MOBIL SUPER 2000 5W20 API SP ILSAC GF-6A ( 12X0.95 LT),"100,000","12,100,000",Baja
2000000253,8/18/2025 12:51,9/17/2025 12:51,116.00,237837483,COMERCIALIZADORA VELCAR DE GLENDARYS CARRILLO VELASQUEZ F.P.,CALLE PAEZ LOCAL NRO 3 SECTOR CASCO CENTRAL TUCACAS EDO  FALCON  ZONA POSTAL  2055,FALCON,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","100,000","11,600,000",Baja
2000000254,8/18/2025 12:53,9/17/2025 12:53,244.00,411292680,INVERSIONES ARESTEC C.A.,CALLE ESTADO LOCAL NRO 02 SECTOR VIRGEN DEL CARMEN CHICHIRIVICHE EDO FALCON,CHICHIRIVICHE,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","200,000","12,200,000",Baja
2000000255,8/18/2025 12:55,9/17/2025 12:55,232.00,310060304,VENEYAMA C.A.,CARRETERA NACIONAL MORON CORO NRO 01 SECTOR CENTRO TUCACAS EDO FALCON,FALCON,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","200,000","11,600,000",Baja
2000000256,8/18/2025 12:56,9/17/2025 12:56,548.00,409451747,"INVERSIONES ARROCAP - ELEGGUA, C.A.",AV LA PAZ LOCAL NRO 190 SECTOR LA ALCANTARILLA PUERTO CABELLO CARABOBO  ZONA POSTAL  2050,VALENCIA,GMOF001R                      ,MOBIL HYDRAULIC AW68 ISO 68  (PAILA 18.9 LT),"400,000","13,700,000",Baja
2000000258,8/18/2025 13:03,9/17/2025 13:03,122.00,505306189,EMPRENDIMIENTO BRIWER ABREU,MARACAY AVENIDA PRINCIPAL CAS NRO. S/N URB. LAS MERCEDES. VICTORIA ARAGUA,VICTORIA,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
2000000259,8/18/2025 13:14,9/17/2025 13:14,782.00,317632494,"INVERSIONES ARIBA 2011, C.A.","AV 09, CENTRO COMERCIAL MERBUMAR, SECTOR 08, LOCAL 145 URB CAÑA DE AZUCAR CAÑA DE AZUCAR  MARACAY ARAGUA  ZONA POSTAL  2105",MARACAY,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","200,000","12,200,000",Baja
2000000259,8/18/2025 13:14,9/17/2025 13:14,782.00,317632494,"INVERSIONES ARIBA 2011, C.A.","AV 09, CENTRO COMERCIAL MERBUMAR, SECTOR 08, LOCAL 145 URB CAÑA DE AZUCAR CAÑA DE AZUCAR  MARACAY ARAGUA  ZONA POSTAL  2105",MARACAY,GMOA034R                      ,MOBIL SUPER 1000 20W50 API SN   ( GARRAFA 4X3.785 LT ),"100,000","13,800,000",Baja
2000000259,8/18/2025 13:14,9/17/2025 13:14,782.00,317632494,"INVERSIONES ARIBA 2011, C.A.","AV 09, CENTRO COMERCIAL MERBUMAR, SECTOR 08, LOCAL 145 URB CAÑA DE AZUCAR CAÑA DE AZUCAR  MARACAY ARAGUA  ZONA POSTAL  2105",MARACAY,GMOA041R                      ,"MOBIL SUPER 3000 X4 5W40 API SP, ACEA A3 /B4, MB229.5, PORSCHE A40 ( CAJA 12X0.95LT)","200,000","14,800,000",Baja
2000000259,8/18/2025 13:14,9/17/2025 13:14,782.00,317632494,"INVERSIONES ARIBA 2011, C.A.","AV 09, CENTRO COMERCIAL MERBUMAR, SECTOR 08, LOCAL 145 URB CAÑA DE AZUCAR CAÑA DE AZUCAR  MARACAY ARAGUA  ZONA POSTAL  2105",MARACAY,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","100,000","10,400,000",Baja
2000000260,8/18/2025 13:21,9/17/2025 13:21,609.00,402888880,"AUTOSERVICIOS Y RESPUESTO GLEYBER, C.A",AV SAN JUAN VIANNEY CASA NRO 6-13 URB BELLA FLORIDA VALENCIA CARABOBO  ZONA POSTAL  2003,VALENCIA,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","100,000","10,400,000",Baja
2000000260,8/18/2025 13:21,9/17/2025 13:21,609.00,402888880,"AUTOSERVICIOS Y RESPUESTO GLEYBER, C.A",AV SAN JUAN VIANNEY CASA NRO 6-13 URB BELLA FLORIDA VALENCIA CARABOBO  ZONA POSTAL  2003,VALENCIA,GMOB018R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (GARRAFA 4X3.785 LT)","100,000","13,500,000",Baja
2000000260,8/18/2025 13:21,9/17/2025 13:21,609.00,402888880,"AUTOSERVICIOS Y RESPUESTO GLEYBER, C.A",AV SAN JUAN VIANNEY CASA NRO 6-13 URB BELLA FLORIDA VALENCIA CARABOBO  ZONA POSTAL  2003,VALENCIA,GMOA034R                      ,MOBIL SUPER 1000 20W50 API SN   ( GARRAFA 4X3.785 LT ),"100,000","13,800,000",Baja
2000000260,8/18/2025 13:21,9/17/2025 13:21,609.00,402888880,"AUTOSERVICIOS Y RESPUESTO GLEYBER, C.A",AV SAN JUAN VIANNEY CASA NRO 6-13 URB BELLA FLORIDA VALENCIA CARABOBO  ZONA POSTAL  2003,VALENCIA,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
2000000260,8/18/2025 13:21,9/17/2025 13:21,609.00,402888880,"AUTOSERVICIOS Y RESPUESTO GLEYBER, C.A",AV SAN JUAN VIANNEY CASA NRO 6-13 URB BELLA FLORIDA VALENCIA CARABOBO  ZONA POSTAL  2003,VALENCIA,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"100,000","11,000,000",Baja
2000000261,8/18/2025 13:24,9/17/2025 13:24,154.00,53716896,CESAR PAUL NUÑEZ NAVARRO Y/O VARIEDADES PAULIBET,AVENIDA VIA DE SERVICIO ENTRE CALLE NEGRO PRIMERO Y PLAZA CASA NRO SN SECTOR EL BAJITO TOCUYITO EDO CARABOBO,TOCUYITO,GHYD003R                      ,HYUNDAI XTEER CVT ( CAJA 12 X 1 LT ),"100,000","15,400,000",Baja
2000000262,8/18/2025 13:26,9/17/2025 13:26,536.00,506766620,"LUBRIMAX 5J, C.A",AV AVENIDA 5 DE JULIO LOCAL NRO. 109-06-08 SECTOR SABANA LARGA CAGUA ARAGUA,CAGUA,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
2000000262,8/18/2025 13:26,9/17/2025 13:26,536.00,506766620,"LUBRIMAX 5J, C.A",AV AVENIDA 5 DE JULIO LOCAL NRO. 109-06-08 SECTOR SABANA LARGA CAGUA ARAGUA,CAGUA,GMOA027R                      ,"MOBIL SUPER MOTO 4T MX 10W40 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","100,000","11,800,000",Baja
2000000262,8/18/2025 13:26,9/17/2025 13:26,536.00,506766620,"LUBRIMAX 5J, C.A",AV AVENIDA 5 DE JULIO LOCAL NRO. 109-06-08 SECTOR SABANA LARGA CAGUA ARAGUA,CAGUA,GMOA041R                      ,"MOBIL SUPER 3000 X4 5W40 API SP, ACEA A3 /B4, MB229.5, PORSCHE A40 ( CAJA 12X0.95LT)","200,000","14,800,000",Baja
2000000263,8/18/2025 13:34,9/17/2025 13:34,104.00,406125458,"AUTO REPUESTOS RIVAS 2015, C.A.",AV 06 LOCAL NRO 51 SECTOR SABANA GRANDE SABANA GRANDE TRUJILLO  ZONA POSTAL  3119,VALENCIA,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","100,000","10,400,000",Baja
2000000265,8/18/2025 13:49,9/17/2025 13:49,237.00,400321891,JEANDUART C.A,"CALLE 156,AV 79 CASA NRO 20 URB LA ESMERALDA, MANZANA B-03 VALENCIA CARABOBO  ZONA POSTAL  2006",VALENCIA,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
2000000265,8/18/2025 13:49,9/17/2025 13:49,237.00,400321891,JEANDUART C.A,"CALLE 156,AV 79 CASA NRO 20 URB LA ESMERALDA, MANZANA B-03 VALENCIA CARABOBO  ZONA POSTAL  2006",VALENCIA,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"100,000","11,500,000",Baja
2000000266,8/18/2025 13:51,9/17/2025 13:51,218.00,406391867,"RODRIGUEZ & VIEIRA, C.A.","CALLE PRINCIPAL CASA NRO L17 URB LOMAS DE FUNVAL, SECTOR 5 VALENCIA CARABOBO ZONA POSTAL 2001",VALENCIA,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","200,000","10,900,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOA028R                      ,"MOBIL SUPER MOTO 4T 20W50 API SL, JASO MA 2016, JASO MA2 2016 ( 12X1 LT)","100,000","10,900,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOA034R                      ,MOBIL SUPER 1000 20W50 API SN   ( GARRAFA 4X3.785 LT ),"300,000","13,800,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOA033R                      ,"MOBIL SUPER 2000 10W30 API SP, ILSAC GF-6A ( 4X3.785 LT )","100,000","14,400,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"100,000","11,500,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"600,000","11,000,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GHYA009R                      ,HYUNDAI XTEER G700 20W50 API SP ( CAJA 4 X 4 LT ),"100,000","11,600,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOB018R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (GARRAFA 4X3.785 LT)","300,000","13,500,000",Baja
2000000267,8/18/2025 13:54,9/17/2025 13:54,2079.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOA037R                      ,"MOBIL OUTBOARD PLUS 2T API TC, NMMA TC-W3  ( CAJA 12 X 0.95 LT )","100,000","11,600,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOB019R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (CAJA 12X0.95 LT)","400,000","10,400,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOB021R                      ,MOBIL DELVAC MODERN 15W40 SUPER DEFENSE V3 (PAILA 18.9 LT),"200,000","14,600,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOB022R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (PAILA 18.9 LT)","200,000","15,500,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOD002R                      ,MOBILUBE HD PLUS 80W90 API GL-5/MT-1 (PAILA 18.9 LT),"100,000","15,800,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOD005R                      ,MOBILUBE HD 85W140 API GL-5  (PAILA 18.9 LT),"100,000","17,100,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOB027R                      ,MOBIL DELVAC LEGEND 1350 SAE 50  API CF / SF (GARRAFA 4X3.78 LT),"200,000","12,800,000",Baja
2000000268,8/18/2025 14:11,9/17/2025 14:11,1805.00,412653750,"INVERSIONES & DISTRIBUIDORA SAN-CHEZ, C.A.","CTRA NACIONAL MARIARA MARACAY LOCAL NRO 67 SECTOR VISTA ALEGRE, MARIARA CARABOBO ZONA POSTAL 2017",MARIARA,GMOB029R                      ,MOBIL DELVAC LEGEND 1350 SAE 50  API CF / SF ( CAJA 12X0.95 LT ),"200,000","10,100,000",Baja
2000000269,8/18/2025 14:24,9/17/2025 14:24,1117.00,75802365,MULTISERVICIOS DON LUIS C.A,AV SALVADOR FEO LA CRUZ LOCAL NRO 91-205 SECTOR MAÑNGO VALENCIA EDO CARABOBO,VALENCIA,GMOF001R                      ,MOBIL HYDRAULIC AW68 ISO 68  (PAILA 18.9 LT),"100,000","13,700,000",Baja
2000000269,8/18/2025 14:24,9/17/2025 14:24,1117.00,75802365,MULTISERVICIOS DON LUIS C.A,AV SALVADOR FEO LA CRUZ LOCAL NRO 91-205 SECTOR MAÑNGO VALENCIA EDO CARABOBO,VALENCIA,GHYD001R                      ,HYUNDAI XTEER ATF MULTI-V ( CAJA 12 X 1 LT ),"200,000","13,200,000",Baja
2000000269,8/18/2025 14:24,9/17/2025 14:24,1117.00,75802365,MULTISERVICIOS DON LUIS C.A,AV SALVADOR FEO LA CRUZ LOCAL NRO 91-205 SECTOR MAÑNGO VALENCIA EDO CARABOBO,VALENCIA,GMOA026R                      ,MOBIL SUPER 2000 10W30 API SP ILSAC GF-6A ( 12X0.95 LT),"200,000","11,500,000",Baja
2000000269,8/18/2025 14:24,9/17/2025 14:24,1117.00,75802365,MULTISERVICIOS DON LUIS C.A,AV SALVADOR FEO LA CRUZ LOCAL NRO 91-205 SECTOR MAÑNGO VALENCIA EDO CARABOBO,VALENCIA,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","200,000","12,200,000",Baja
2000000269,8/18/2025 14:24,9/17/2025 14:24,1117.00,75802365,MULTISERVICIOS DON LUIS C.A,AV SALVADOR FEO LA CRUZ LOCAL NRO 91-205 SECTOR MAÑNGO VALENCIA EDO CARABOBO,VALENCIA,GMOA024R                      ,MOBIL SUPER 2000 5W20 API SP ILSAC GF-6A ( 12X0.95 LT),"200,000","12,100,000",Baja
308,8/18/2025 14:58,9/17/2025 14:58,122.00,297419748,MULTISERVICIOS SOUBLETTE A.C. C.A.,AV PRINCIPAL DE LA URB SOUBLETE LOCAL S/N URB LA SOUBLETTE  CATIA LA MAR EDO LA GUAIRA,CATIA LA MAR,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
309,8/18/2025 14:59,9/17/2025 14:59,990.00,502478639,DR IMPORTS 2022 C.A.,AV.PRINCIPAL CASA S/N NRO S/N SECTOR RINCON CHIQUITO CATIA LA MAR VARGAS,NULL,CFAB021R                      ,P285/70R17 117T WILDPEAK A/T AT3W FALKEN,"400,000","24,750,000",Baja
311,8/19/2025 14:15,9/18/2025 14:15,3163.50,500546114,"COMERCIALIZADORA IREMI 637865, C.A.",AV QUITO EDIF VIZCAYA PISO 1 OFC 8 URB LOS CAOBOS PLAZA VENEZUELA CARACAS DTTO CAPITAL,CARACAS,GMOA033R                      ,"MOBIL SUPER 2000 10W30 API SP, ILSAC GF-6A ( 4X3.785 LT )","1,000,000","14,400,000",Baja
311,8/19/2025 14:15,9/18/2025 14:15,3163.50,500546114,"COMERCIALIZADORA IREMI 637865, C.A.",AV QUITO EDIF VIZCAYA PISO 1 OFC 8 URB LOS CAOBOS PLAZA VENEZUELA CARACAS DTTO CAPITAL,CARACAS,GMOD001R                      ,MOBIL ATF D/M DEXRON III H API ALLISON C-4 MERCON DEXRON IIIH  (12 X 0.95 LT),"500,000","10,800,000",Baja
311,8/19/2025 14:15,9/18/2025 14:15,3163.50,500546114,"COMERCIALIZADORA IREMI 637865, C.A.",AV QUITO EDIF VIZCAYA PISO 1 OFC 8 URB LOS CAOBOS PLAZA VENEZUELA CARACAS DTTO CAPITAL,CARACAS,GMOB018R                      ,"MOBIL DELVAC MODERN FULL PROTECTION 15W40 API CK-4, CJ4, CI4 PLUS, CI4, CH-4 SN ACE E7/E9  (GARRAFA 4X3.785 LT)","1,000,000","13,500,000",Baja
2000000270,8/20/2025 15:40,9/19/2025 15:40,122.00,301537742,RESTAURANT SAGITARIO C.A,"CALLE 5 DE JULIO SUR C/C AV. 10 DE DICIEMBRE LOCAL C,D,E Y F NRO. 32 URB. EL STADIUM MARACAY ARAGUA",MARACAY,GMOA025R                      ,"MOBIL SUPER 2000 X1 10W40 API SN PLUS, ACEA A3/B3, MB 229.1 ( 12X0.95 LT)","100,000","12,200,000",Baja
2000000271,8/20/2025 15:41,9/19/2025 15:41,248.00,504957364,"AUTOREPUESTOS Y ACCESORIOS LAS MERCEDES, C.A",AV 1 CASA NRO.21 SECTOR 3 LA VICTORIA ARAGUA,LA VICTORIA,GMOA034R                      ,MOBIL SUPER 1000 20W50 API SN   ( GARRAFA 4X3.785 LT ),"100,000","13,800,000",Baja
2000000271,8/20/2025 15:41,9/19/2025 15:41,248.00,504957364,"AUTOREPUESTOS Y ACCESORIOS LAS MERCEDES, C.A",AV 1 CASA NRO.21 SECTOR 3 LA VICTORIA ARAGUA,LA VICTORIA,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"100,000","11,000,000",Baja
2000000272,8/20/2025 15:43,9/19/2025 15:43,762.00,501315108,"LA CUMBRE MULTISERVICIOS, C.A",CALLE URDANETA LOCAL NRO. 79 SECTOR CASCO CENTRAL TURMERO ARAGUA,TURMERO,GMOA021R                      ,MOBIL SUPER 1000 20W50 API SN (CAJA 12X0.95 LT),"200,000","11,000,000",Baja
